6257,TAEPHYONG SHIPPING CO,North Korea,2 Vessels,TAEPHYONG SHIPPING CO,https://magicport.ai/owners-managers/north-korea/taephyong-shipping-co,2025-09-08 19:50:15
6258,KOREA JASONG SHIPPING CO,North Korea,2 Vessels,KOREA JASONG SHIPPING CO,https://magicport.ai/owners-managers/north-korea/korea-jasong-shipping-co,2025-09-08 19:50:15
6259,MADUSAN SHIPPING CO,North Korea,2 Vessels,MADUSAN SHIPPING CO,https://magicport.ai/owners-managers/north-korea/madusan-shipping-co,2025-09-08 19:50:15
6260,CHANG HAE SHIPPING CO LTD,North Korea,2 Vessels,CHANG HAE SHIPPING CO LTD,https://magicport.ai/owners-managers/north-korea/chang-hae-shipping-co-ltd,2025-09-08 19:50:15
6261,HWASONG SHIPPING CO LTD,North Korea,2 Vessels,HWASONG SHIPPING CO LTD,https://magicport.ai/owners-managers/north-korea/hwasong-shipping-co-ltd,2025-09-08 19:50:15
6262,HAPJANGGANG SHIPPING CORP,North Korea,2 Vessels,HAPJANGGANG SHIPPING CORP,https://magicport.ai/owners-managers/north-korea/hapjanggang-shipping-corp,2025-09-08 19:50:15
6263,HUNGGI SHIPPING CO,North Korea,2 Vessels,HUNGGI SHIPPING CO,https://magicport.ai/owners-managers/north-korea/hunggi-shipping-co,2025-09-08 19:50:15
6264,RYONPHUNG IMPORT & EXPORT,North Korea,2 Vessels,RYONPHUNG IMPORT & EXPORT,https://magicport.ai/owners-managers/north-korea/ryonphung-import-export,2025-09-08 19:50:15
6265,RYONJIN SHIPPING CO,North Korea,2 Vessels,RYONJIN SHIPPING CO,https://magicport.ai/owners-managers/north-korea/ryonjin-shipping-co,2025-09-08 19:50:15
6266,KOREA KUMBYOL TRADING CO,North Korea,2 Vessels,KOREA KUMBYOL TRADING CO,https://magicport.ai/owners-managers/north-korea/korea-kumbyol-trading-co,2025-09-08 19:50:15
6267,SONGHUNG SHIPPING & TRADING,North Korea,2 Vessels,SONGHUNG SHIPPING & TRADING,https://magicport.ai/owners-managers/north-korea/songhung-shipping-trading,2025-09-08 19:50:15
6268,KOREA JINMYONG SHPG CO,North Korea,2 Vessels,KOREA JINMYONG SHPG CO,https://magicport.ai/owners-managers/north-korea/korea-jinmyong-shpg-co,2025-09-08 19:50:15
6269,PAEKYANGSAN SHIPPING CO LTD,North Korea,2 Vessels,PAEKYANGSAN SHIPPING CO LTD,https://magicport.ai/owners-managers/north-korea/paekyangsan-shipping-co-ltd,2025-09-08 19:50:15
6270,KOREA JINMYONG SHPG CO,North Korea,2 Vessels,KOREA JINMYONG SHPG CO,https://magicport.ai/owners-managers/north-korea/korea-jinmyong-shpg-co,2025-09-08 19:50:15
6271,MADUSAN SHIPPING CO,North Korea,2 Vessels,MADUSAN SHIPPING CO,https://magicport.ai/owners-managers/north-korea/madusan-shipping-co,2025-09-08 19:50:15
6272,RYONPHUNG IMPORT & EXPORT,North Korea,2 Vessels,RYONPHUNG IMPORT & EXPORT,https://magicport.ai/owners-managers/north-korea/ryonphung-import-export,2025-09-08 19:50:15
6273,RYONJIN SHIPPING CO,North Korea,2 Vessels,RYONJIN SHIPPING CO,https://magicport.ai/owners-managers/north-korea/ryonjin-shipping-co,2025-09-08 19:50:15
6274,JANGSU SHIPPING CO,North Korea,2 Vessels,JANGSU SHIPPING CO,https://magicport.ai/owners-managers/north-korea/jangsu-shipping-co,2025-09-08 19:50:15
6275,KOREA KUMBYOL TRADING CO,North Korea,2 Vessels,KOREA KUMBYOL TRADING CO,https://magicport.ai/owners-managers/north-korea/korea-kumbyol-trading-co,2025-09-08 19:50:15
6276,SONGHUNG SHIPPING & TRADING,North Korea,2 Vessels,SONGHUNG SHIPPING & TRADING,https://magicport.ai/owners-managers/north-korea/songhung-shipping-trading,2025-09-08 19:50:15
6277,KOREA JASONG SHIPPING CO,North Korea,2 Vessels,KOREA JASONG SHIPPING CO,https://magicport.ai/owners-managers/north-korea/korea-jasong-shipping-co,2025-09-08 19:50:15
6278,66 SHIPPING CO,North Korea,2 Vessels,66 SHIPPING CO,https://magicport.ai/owners-managers/north-korea/66-shipping-co,2025-09-08 19:50:15
6279,INTERNATIONAL MARTIAL ARTS CO,North Korea,2 Vessels,INTERNATIONAL MARTIAL ARTS CO,https://magicport.ai/owners-managers/north-korea/international-martial-arts-co,2025-09-08 19:50:15
6280,KOREA UNBONG SHIPPING CO,North Korea,2 Vessels,KOREA UNBONG SHIPPING CO,https://magicport.ai/owners-managers/north-korea/korea-unbong-shipping-co,2025-09-08 19:50:15
6281,TAEPHYONG SHIPPING CO,North Korea,2 Vessels,TAEPHYONG SHIPPING CO,https://magicport.ai/owners-managers/north-korea/taephyong-shipping-co,2025-09-08 19:50:15
6282,WILSON SHIPOWNING AS,Norway,115 Vessels,WILSON SHIPOWNING AS,https://magicport.ai/owners-managers/norway/wilson-shipowning-as,2025-09-08 20:02:13
6283,WILSON SHIP MANAGEMENT AS,Norway,101 Vessels,WILSON SHIP MANAGEMENT AS,https://magicport.ai/owners-managers/norway/wilson-ship-management-as,2025-09-08 20:02:13
6284,WILSON EUROCARRIERS AS,Norway,96 Vessels,WILSON EUROCARRIERS AS,https://magicport.ai/owners-managers/norway/wilson-eurocarriers-as,2025-09-08 20:02:13
6285,G2 OCEAN AS,Norway,88 Vessels,G2 OCEAN AS,https://magicport.ai/owners-managers/norway/g2-ocean-as,2025-09-08 20:02:13
6286,FJORD1 AS,Norway,83 Vessels,FJORD1 AS,https://magicport.ai/owners-managers/norway/fjord1-as,2025-09-08 20:02:13
6287,NORLED AS,Norway,81 Vessels,NORLED AS,https://magicport.ai/owners-managers/norway/norled-as,2025-09-08 20:02:13
6288,FRONTLINE MANAGEMENT AS,Norway,60 Vessels,FRONTLINE MANAGEMENT AS,https://magicport.ai/owners-managers/norway/frontline-management-as,2025-09-08 20:02:13
6289,GEARBULK NORWAY AS,Norway,55 Vessels,GEARBULK NORWAY AS,https://magicport.ai/owners-managers/norway/gearbulk-norway-as,2025-09-08 20:02:13
6290,SOLSTAD SHIPPING AS,Norway,51 Vessels,SOLSTAD SHIPPING AS,https://magicport.ai/owners-managers/norway/solstad-shipping-as,2025-09-08 20:02:13
6291,BOREAL SJO AS,Norway,50 Vessels,BOREAL SJO AS,https://magicport.ai/owners-managers/norway/boreal-sjo-as,2025-09-08 20:02:13
6292,WILHELMSEN SHIP MANAGEMENT AS,Norway,47 Vessels,WILHELMSEN SHIP MANAGEMENT AS,https://magicport.ai/owners-managers/norway/wilhelmsen-ship-management-as,2025-09-08 20:02:13
6293,HYUNDAI GLOVIS CO LTD,Norway,46 Vessels,HYUNDAI GLOVIS CO LTD,https://magicport.ai/owners-managers/norway/hyundai-glovis-co-ltd,2025-09-08 20:02:13
6294,ODFJELL MANAGEMENT AS,Norway,45 Vessels,ODFJELL MANAGEMENT AS,https://magicport.ai/owners-managers/norway/odfjell-management-as,2025-09-08 20:02:13
6295,TORGHATTEN NORD AS,Norway,44 Vessels,TORGHATTEN NORD AS,https://magicport.ai/owners-managers/norway/torghatten-nord-as,2025-09-08 20:02:13
6296,SOLVTRANS REDERI AS,Norway,39 Vessels,SOLVTRANS REDERI AS,https://magicport.ai/owners-managers/norway/solvtrans-rederi-as,2025-09-08 20:02:13
6297,TDW INTERNATIONAL VESSELS,Norway,37 Vessels,TDW INTERNATIONAL VESSELS,https://magicport.ai/owners-managers/norway/tdw-international-vessels,2025-09-08 20:02:13
6298,SAGA WELCO AS,Norway,36 Vessels,SAGA WELCO AS,https://magicport.ai/owners-managers/norway/saga-welco-as,2025-09-08 20:02:13
6299,KNUTSEN OAS SHIPPING AS,Norway,35 Vessels,KNUTSEN OAS SHIPPING AS,https://magicport.ai/owners-managers/norway/knutsen-oas-shipping-as,2025-09-08 20:02:13
6300,BW GAS AS,Norway,35 Vessels,BW GAS AS,https://magicport.ai/owners-managers/norway/bw-gas-as,2025-09-08 20:02:13
6301,BUKSER OG BERGING AS,Norway,34 Vessels,BUKSER OG BERGING AS,https://magicport.ai/owners-managers/norway/bukser-og-berging-as,2025-09-08 20:02:13
6302,HOEGH AUTOLINERS MANAGEMENT AS,Norway,33 Vessels,HOEGH AUTOLINERS MANAGEMENT AS,https://magicport.ai/owners-managers/norway/hoegh-autoliners-management-as,2025-09-08 20:02:13
6303,GEARBULK SHIPOWNING AS,Norway,31 Vessels,GEARBULK SHIPOWNING AS,https://magicport.ai/owners-managers/norway/gearbulk-shipowning-as,2025-09-08 20:02:13
6304,KNOT MANAGEMENT AS,Norway,30 Vessels,KNOT MANAGEMENT AS,https://magicport.ai/owners-managers/norway/knot-management-as,2025-09-08 20:02:13
6305,SOLSTAD REDERI AS,Norway,29 Vessels,SOLSTAD REDERI AS,https://magicport.ai/owners-managers/norway/solstad-rederi-as,2025-09-08 20:02:13
6306,DOF MANAGEMENT AS,Norway,29 Vessels,DOF MANAGEMENT AS,https://magicport.ai/owners-managers/norway/dof-management-as,2025-09-08 20:02:13
6307,GRIEG STAR AS,Norway,29 Vessels,GRIEG STAR AS,https://magicport.ai/owners-managers/norway/grieg-star-as,2025-09-08 20:02:13
6308,SOLVTRANS MANAGEMENT AS,Norway,28 Vessels,SOLVTRANS MANAGEMENT AS,https://magicport.ai/owners-managers/norway/solvtrans-management-as,2025-09-08 20:02:13
6309,TORGHATTEN MIDT AS,Norway,28 Vessels,TORGHATTEN MIDT AS,https://magicport.ai/owners-managers/norway/torghatten-midt-as,2025-09-08 20:02:13
6310,SAGA SHIPHOLDING NORWAY AS,Norway,28 Vessels,SAGA SHIPHOLDING NORWAY AS,https://magicport.ai/owners-managers/norway/saga-shipholding-norway-as,2025-09-08 20:02:13
6311,BULKSHIP MANAGEMENT AS,Norway,27 Vessels,BULKSHIP MANAGEMENT AS,https://magicport.ai/owners-managers/norway/bulkship-management-as,2025-09-08 20:02:13
6312,ODFJELL CHEMICAL TANKERS AS,Norway,27 Vessels,ODFJELL CHEMICAL TANKERS AS,https://magicport.ai/owners-managers/norway/odfjell-chemical-tankers-as,2025-09-08 20:02:13
6313,BULKSHIP MANAGEMENT AS,Norway,27 Vessels,BULKSHIP MANAGEMENT AS,https://magicport.ai/owners-managers/norway/bulkship-management-as,2025-09-08 20:02:13
6314,HOEGH AUTOLINERS SHIPPING AS,Norway,26 Vessels,HOEGH AUTOLINERS SHIPPING AS,https://magicport.ai/owners-managers/norway/hoegh-autoliners-shipping-as,2025-09-08 20:02:13
6315,TIDEWATER MARINE AS,Norway,26 Vessels,TIDEWATER MARINE AS,https://magicport.ai/owners-managers/norway/tidewater-marine-as,2025-09-08 20:02:13
6316,SPAR SHIPPING AS,Norway,24 Vessels,SPAR SHIPPING AS,https://magicport.ai/owners-managers/norway/spar-shipping-as,2025-09-08 20:02:13
6317,BW LPG PTE LTD,Norway,23 Vessels,BW LPG PTE LTD,https://magicport.ai/owners-managers/norway/bw-lpg-pte-ltd,2025-09-08 20:02:13
6318,FJORD SHIPPING AS-MAALOY,Norway,23 Vessels,FJORD SHIPPING AS-MAALOY,https://magicport.ai/owners-managers/norway/fjord-shipping-as-maaloy,2025-09-08 20:02:13
6319,AURORA OFFSHORE MANAGEMENT AS,Norway,23 Vessels,AURORA OFFSHORE MANAGEMENT AS,https://magicport.ai/owners-managers/norway/aurora-offshore-management-as,2025-09-08 20:02:13
6320,OSM SHIP MANAGEMENT AS,Norway,22 Vessels,OSM SHIP MANAGEMENT AS,https://magicport.ai/owners-managers/norway/osm-ship-management-as,2025-09-08 20:02:13
6321,OSM OFFSHORE AS,Norway,21 Vessels,OSM OFFSHORE AS,https://magicport.ai/owners-managers/norway/osm-offshore-as,2025-09-08 20:02:13
6322,ALTERA INFRASTRUCTURE NORWAY,Norway,21 Vessels,ALTERA INFRASTRUCTURE NORWAY,https://magicport.ai/owners-managers/norway/altera-infrastructure-norway,2025-09-08 20:02:13
6323,V SHIPS NORWAY AS,Norway,20 Vessels,V SHIPS NORWAY AS,https://magicport.ai/owners-managers/norway/v-ships-norway-as,2025-09-08 20:02:13
6324,ROSTEIN AS,Norway,20 Vessels,ROSTEIN AS,https://magicport.ai/owners-managers/norway/rostein-as,2025-09-08 20:02:13
6325,SOLVANG ASA,Norway,20 Vessels,SOLVANG ASA,https://magicport.ai/owners-managers/norway/solvang-asa,2025-09-08 20:02:13
6326,WILHELMSEN LINES SHIPOWNING,Norway,20 Vessels,WILHELMSEN LINES SHIPOWNING,https://magicport.ai/owners-managers/norway/wilhelmsen-lines-shipowning,2025-09-08 20:02:13
6327,WALLENIUS WILHELMSEN LOGISTICS,Norway,19 Vessels,WALLENIUS WILHELMSEN LOGISTICS,https://magicport.ai/owners-managers/norway/wallenius-wilhelmsen-logistics,2025-09-08 20:02:13
6328,FSV REDERI AS,Norway,19 Vessels,FSV REDERI AS,https://magicport.ai/owners-managers/norway/fsv-rederi-as,2025-09-08 20:02:13
6329,ISLAND OFFSHORE MANAGEMENT AS,Norway,19 Vessels,ISLAND OFFSHORE MANAGEMENT AS,https://magicport.ai/owners-managers/norway/island-offshore-management-as,2025-09-08 20:02:13
6330,DHT MANAGEMENT AS,Norway,18 Vessels,DHT MANAGEMENT AS,https://magicport.ai/owners-managers/norway/dht-management-as,2025-09-08 20:02:13
6331,STENERSEN AS,Norway,18 Vessels,STENERSEN AS,https://magicport.ai/owners-managers/norway/stenersen-as,2025-09-08 20:02:13
6332,SEA1 OFFSHORE AS,Norway,18 Vessels,SEA1 OFFSHORE AS,https://magicport.ai/owners-managers/norway/sea1-offshore-as,2025-09-08 20:02:13
6333,DHT MANAGEMENT AS,Norway,18 Vessels,DHT MANAGEMENT AS,https://magicport.ai/owners-managers/norway/dht-management-as,2025-09-08 20:02:13
6334,STENERSEN AS,Norway,18 Vessels,STENERSEN AS,https://magicport.ai/owners-managers/norway/stenersen-as,2025-09-08 20:02:13
6335,NAVIX MARITIME CHARTERING AB,Norway,17 Vessels,NAVIX MARITIME CHARTERING AB,https://magicport.ai/owners-managers/norway/navix-maritime-chartering-ab,2025-09-08 20:02:13
6336,OSTENSJO REDERI AS,Norway,17 Vessels,OSTENSJO REDERI AS,https://magicport.ai/owners-managers/norway/ostensjo-rederi-as,2025-09-08 20:02:13
6337,GRIEG SHIPPING II AS,Norway,17 Vessels,GRIEG SHIPPING II AS,https://magicport.ai/owners-managers/norway/grieg-shipping-ii-as,2025-09-08 20:02:13
6338,HAV CHARTERING AS,Norway,17 Vessels,HAV CHARTERING AS,https://magicport.ai/owners-managers/norway/hav-chartering-as,2025-09-08 20:02:13
6339,HAV SHIP MANAGEMENT AS,Norway,17 Vessels,HAV SHIP MANAGEMENT AS,https://magicport.ai/owners-managers/norway/hav-ship-management-as,2025-09-08 20:02:13
6340,MYKLEBUSTHAUG MANAGEMENT AS,Norway,16 Vessels,MYKLEBUSTHAUG MANAGEMENT AS,https://magicport.ai/owners-managers/norway/myklebusthaug-management-as,2025-09-08 20:02:13
6341,WESTFAL-LARSEN MANAGEMENT AS,Norway,16 Vessels,WESTFAL-LARSEN MANAGEMENT AS,https://magicport.ai/owners-managers/norway/westfal-larsen-management-as,2025-09-08 20:02:13
6342,UTKILEN AS,Norway,16 Vessels,UTKILEN AS,https://magicport.ai/owners-managers/norway/utkilen-as,2025-09-08 20:02:13
6343,WESTFAL-LARSEN MANAGEMENT AS,Norway,16 Vessels,WESTFAL-LARSEN MANAGEMENT AS,https://magicport.ai/owners-managers/norway/westfal-larsen-management-as,2025-09-08 20:02:13
6344,STODIG SHIP MANAGEMENT AS,Norway,16 Vessels,STODIG SHIP MANAGEMENT AS,https://magicport.ai/owners-managers/norway/stodig-ship-management-as,2025-09-08 20:02:13
6345,COOL COMPANY MANAGEMENT AS,Norway,16 Vessels,COOL COMPANY MANAGEMENT AS,https://magicport.ai/owners-managers/norway/cool-company-management-as,2025-09-08 20:02:13
6346,KLAVENESS SHIP MANAGEMENT AS,Norway,16 Vessels,KLAVENESS SHIP MANAGEMENT AS,https://magicport.ai/owners-managers/norway/klaveness-ship-management-as,2025-09-08 20:02:13
6347,EQUINOR ASA,Norway,15 Vessels,EQUINOR ASA,https://magicport.ai/owners-managers/norway/equinor-asa,2025-09-08 20:02:13
6348,STENERSEN CHARTERING AS,Norway,15 Vessels,STENERSEN CHARTERING AS,https://magicport.ai/owners-managers/norway/stenersen-chartering-as,2025-09-08 20:02:13
6349,OSM OFFSHORE BERGEN AS,Norway,15 Vessels,OSM OFFSHORE BERGEN AS,https://magicport.ai/owners-managers/norway/osm-offshore-bergen-as,2025-09-08 20:02:13
6350,GRAM CAR CARRIERS AS,Norway,15 Vessels,GRAM CAR CARRIERS AS,https://magicport.ai/owners-managers/norway/gram-car-carriers-as,2025-09-08 20:02:13
6351,KCC SHIPOWNING AS,Norway,15 Vessels,KCC SHIPOWNING AS,https://magicport.ai/owners-managers/norway/kcc-shipowning-as,2025-09-08 20:02:13
6352,GRAM CAR CARRIERS AS,Norway,15 Vessels,GRAM CAR CARRIERS AS,https://magicport.ai/owners-managers/norway/gram-car-carriers-as,2025-09-08 20:02:13
6353,GRAM CAR CARRIERS SHIPOWNING,Norway,14 Vessels,GRAM CAR CARRIERS SHIPOWNING,https://magicport.ai/owners-managers/norway/gram-car-carriers-shipowning,2025-09-08 20:02:13
6354,KNUTSEN NYK OFFSHORE TANKERS,Norway,14 Vessels,KNUTSEN NYK OFFSHORE TANKERS,https://magicport.ai/owners-managers/norway/knutsen-nyk-offshore-tankers,2025-09-08 20:02:13
6355,CHAMPION TANKERS AS,Norway,14 Vessels,CHAMPION TANKERS AS,https://magicport.ai/owners-managers/norway/champion-tankers-as,2025-09-08 20:02:13
6356,CLIPPER SHIPPING AS,Norway,14 Vessels,CLIPPER SHIPPING AS,https://magicport.ai/owners-managers/norway/clipper-shipping-as,2025-09-08 20:02:13
6357,SIMON MOKSTER SHIPPING AS,Norway,14 Vessels,SIMON MOKSTER SHIPPING AS,https://magicport.ai/owners-managers/norway/simon-mokster-shipping-as,2025-09-08 20:02:13
6358,ODFJELL TANKERS AS,Norway,13 Vessels,ODFJELL TANKERS AS,https://magicport.ai/owners-managers/norway/odfjell-tankers-as,2025-09-08 20:02:13
6359,DOF SUBSEA REDERI AS,Norway,13 Vessels,DOF SUBSEA REDERI AS,https://magicport.ai/owners-managers/norway/dof-subsea-rederi-as,2025-09-08 20:02:13
6360,NAT BERMUDA HOLDINGS LTD,Norway,13 Vessels,NAT BERMUDA HOLDINGS LTD,https://magicport.ai/owners-managers/norway/nat-bermuda-holdings-ltd,2025-09-08 20:02:13
6361,HOEGH EVI FLEET MANAGEMENT AS,Norway,13 Vessels,HOEGH EVI FLEET MANAGEMENT AS,https://magicport.ai/owners-managers/norway/hoegh-evi-fleet-management-as,2025-09-08 20:02:13
6362,DOF SUBSEA REDERI AS,Norway,13 Vessels,DOF SUBSEA REDERI AS,https://magicport.ai/owners-managers/norway/dof-subsea-rederi-as,2025-09-08 20:02:13
6363,ODFJELL TANKERS AS,Norway,13 Vessels,ODFJELL TANKERS AS,https://magicport.ai/owners-managers/norway/odfjell-tankers-as,2025-09-08 20:02:13
6364,FROY AKVARESSURS AS,Norway,13 Vessels,FROY AKVARESSURS AS,https://magicport.ai/owners-managers/norway/froy-akvaressurs-as,2025-09-08 20:02:13
6365,NAT BERMUDA HOLDINGS LTD,Norway,13 Vessels,NAT BERMUDA HOLDINGS LTD,https://magicport.ai/owners-managers/norway/nat-bermuda-holdings-ltd,2025-09-08 20:02:13
6366,HOEGH EVI FLEET MANAGEMENT AS,Norway,13 Vessels,HOEGH EVI FLEET MANAGEMENT AS,https://magicport.ai/owners-managers/norway/hoegh-evi-fleet-management-as,2025-09-08 20:02:13
6367,ULVAN PERSONAL AS,Norway,12 Vessels,ULVAN PERSONAL AS,https://magicport.ai/owners-managers/norway/ulvan-personal-as,2025-09-08 20:02:13
6368,DOF REDERI AS,Norway,12 Vessels,DOF REDERI AS,https://magicport.ai/owners-managers/norway/dof-rederi-as,2025-09-08 20:02:13
6369,MISJE REDERI AS,Norway,12 Vessels,MISJE REDERI AS,https://magicport.ai/owners-managers/norway/misje-rederi-as,2025-09-08 20:02:13
6370,OLYMPIC SHIPPING AS,Norway,12 Vessels,OLYMPIC SHIPPING AS,https://magicport.ai/owners-managers/norway/olympic-shipping-as,2025-09-08 20:02:13
6371,UGLAND MARINE SERVICES AS,Norway,12 Vessels,UGLAND MARINE SERVICES AS,https://magicport.ai/owners-managers/norway/ugland-marine-services-as,2025-09-08 20:02:13
6372,UGLAND MARINE SERVICES AS,Norway,12 Vessels,UGLAND MARINE SERVICES AS,https://magicport.ai/owners-managers/norway/ugland-marine-services-as,2025-09-08 20:02:13
6373,SEA TANK CHARTERING AS,Norway,11 Vessels,SEA TANK CHARTERING AS,https://magicport.ai/owners-managers/norway/sea-tank-chartering-as,2025-09-08 20:02:13
6374,NORSK FISKETRANSPORT AS,Norway,11 Vessels,NORSK FISKETRANSPORT AS,https://magicport.ai/owners-managers/norway/norsk-fisketransport-as,2025-09-08 20:02:13
6375,NORWEST SHIP MANAGEMENT AS,Norway,11 Vessels,NORWEST SHIP MANAGEMENT AS,https://magicport.ai/owners-managers/norway/norwest-ship-management-as,2025-09-08 20:02:13
6376,UECC,Norway,11 Vessels,UECC,https://magicport.ai/owners-managers/norway/uecc,2025-09-08 20:02:13
6377,SEATRANS AS,Norway,11 Vessels,SEATRANS AS,https://magicport.ai/owners-managers/norway/seatrans-as,2025-09-08 20:02:13
6378,REMOY SHIPPING AS,Norway,11 Vessels,REMOY SHIPPING AS,https://magicport.ai/owners-managers/norway/remoy-shipping-as,2025-09-08 20:02:13
6379,ODFJELL CHEMICAL TANKERS II AS,Norway,11 Vessels,ODFJELL CHEMICAL TANKERS II AS,https://magicport.ai/owners-managers/norway/odfjell-chemical-tankers-ii-as,2025-09-08 20:02:13
6380,SCANDIC AMERICAN SHIPPING LTD,Norway,11 Vessels,SCANDIC AMERICAN SHIPPING LTD,https://magicport.ai/owners-managers/norway/scandic-american-shipping-ltd,2025-09-08 20:02:13
6381,LIGHTHOUSE CHARTERING AS,Norway,11 Vessels,LIGHTHOUSE CHARTERING AS,https://magicport.ai/owners-managers/norway/lighthouse-chartering-as,2025-09-08 20:02:13
6382,SCANDIC AMERICAN SHIPPING LTD,Norway,11 Vessels,SCANDIC AMERICAN SHIPPING LTD,https://magicport.ai/owners-managers/norway/scandic-american-shipping-ltd,2025-09-08 20:02:13
6383,SEA TANK CHARTERING AS,Norway,11 Vessels,SEA TANK CHARTERING AS,https://magicport.ai/owners-managers/norway/sea-tank-chartering-as,2025-09-08 20:02:13
6384,ODFJELL CHEMICAL TANKERS II AS,Norway,11 Vessels,ODFJELL CHEMICAL TANKERS II AS,https://magicport.ai/owners-managers/norway/odfjell-chemical-tankers-ii-as,2025-09-08 20:02:13
6385,AASEN SHIPPING AS,Norway,10 Vessels,AASEN SHIPPING AS,https://magicport.ai/owners-managers/norway/aasen-shipping-as,2025-09-08 20:02:13
6386,HANSA TANKERS AS,Norway,10 Vessels,HANSA TANKERS AS,https://magicport.ai/owners-managers/norway/hansa-tankers-as,2025-09-08 20:02:13
6387,RODNE TRAFIKK AS,Norway,10 Vessels,RODNE TRAFIKK AS,https://magicport.ai/owners-managers/norway/rodne-trafikk-as,2025-09-08 20:02:13
6388,MARITIME MANAGEMENT AS,Norway,10 Vessels,MARITIME MANAGEMENT AS,https://magicport.ai/owners-managers/norway/maritime-management-as,2025-09-08 20:02:13
6389,FOSVARETS LOGISTIKKORG,Norway,10 Vessels,FOSVARETS LOGISTIKKORG,https://magicport.ai/owners-managers/norway/fosvarets-logistikkorg,2025-09-08 20:02:13
6390,GOLDEN OCEAN MANAGEMENT AS,Norway,10 Vessels,GOLDEN OCEAN MANAGEMENT AS,https://magicport.ai/owners-managers/norway/golden-ocean-management-as,2025-09-08 20:02:13
6391,KOPERVIK SHIP MANAGEMENT AS,Norway,10 Vessels,KOPERVIK SHIP MANAGEMENT AS,https://magicport.ai/owners-managers/norway/kopervik-ship-management-as,2025-09-08 20:02:13
6392,TRANSPETROL TM AS,Norway,10 Vessels,TRANSPETROL TM AS,https://magicport.ai/owners-managers/norway/transpetrol-tm-as,2025-09-08 20:02:13
6393,SOLVTRANS REDERI III AS,Norway,10 Vessels,SOLVTRANS REDERI III AS,https://magicport.ai/owners-managers/norway/solvtrans-rederi-iii-as,2025-09-08 20:02:13
6394,KOPERVIK SHIP MANAGEMENT AS,Norway,10 Vessels,KOPERVIK SHIP MANAGEMENT AS,https://magicport.ai/owners-managers/norway/kopervik-ship-management-as,2025-09-08 20:02:13
6395,LEROY HAVFISK AS,Norway,10 Vessels,LEROY HAVFISK AS,https://magicport.ai/owners-managers/norway/leroy-havfisk-as,2025-09-08 20:02:13
6396,MARITIME MANAGEMENT AS,Norway,10 Vessels,MARITIME MANAGEMENT AS,https://magicport.ai/owners-managers/norway/maritime-management-as,2025-09-08 20:02:13
6397,SIMON MOKSTER REDERI AS,Norway,9 Vessels,SIMON MOKSTER REDERI AS,https://magicport.ai/owners-managers/norway/simon-mokster-rederi-as,2025-09-08 20:02:13
6398,INTERSHIP AS,Norway,9 Vessels,INTERSHIP AS,https://magicport.ai/owners-managers/norway/intership-as,2025-09-08 20:02:13
6399,VESTLAND MANAGEMENT AS,Norway,9 Vessels,VESTLAND MANAGEMENT AS,https://magicport.ai/owners-managers/norway/vestland-management-as,2025-09-08 20:02:13
6400,PGS GEOPHYSICAL AS,Norway,9 Vessels,PGS GEOPHYSICAL AS,https://magicport.ai/owners-managers/norway/pgs-geophysical-as,2025-09-08 20:02:13
6401,HOEGH LNG AS,Norway,9 Vessels,HOEGH LNG AS,https://magicport.ai/owners-managers/norway/hoegh-lng-as,2025-09-08 20:02:13
6402,BERGE REDERI AS,Norway,9 Vessels,BERGE REDERI AS,https://magicport.ai/owners-managers/norway/berge-rederi-as,2025-09-08 20:02:13
6403,PGS GEOPHYSICAL AS,Norway,9 Vessels,PGS GEOPHYSICAL AS,https://magicport.ai/owners-managers/norway/pgs-geophysical-as,2025-09-08 20:02:13
6404,GOLDEN ENERGY OFFSHORE MGMT AS,Norway,9 Vessels,GOLDEN ENERGY OFFSHORE MGMT AS,https://magicport.ai/owners-managers/norway/golden-energy-offshore-mgmt-as,2025-09-08 20:02:13
6405,T-FINANS AS,Norway,9 Vessels,T-FINANS AS,https://magicport.ai/owners-managers/norway/t-finans-as,2025-09-08 20:02:13
6406,WILSON MANAGEMENT AS,Norway,9 Vessels,WILSON MANAGEMENT AS,https://magicport.ai/owners-managers/norway/wilson-management-as,2025-09-08 20:02:13
6407,EDDA WIND MANAGEMENT AS,Norway,9 Vessels,EDDA WIND MANAGEMENT AS,https://magicport.ai/owners-managers/norway/edda-wind-management-as,2025-09-08 20:02:13
6408,REM SERVICE AS,Norway,9 Vessels,REM SERVICE AS,https://magicport.ai/owners-managers/norway/rem-service-as,2025-09-08 20:02:13
6409,AQS REDERI AS,Norway,9 Vessels,AQS REDERI AS,https://magicport.ai/owners-managers/norway/aqs-rederi-as,2025-09-08 20:02:13
6410,ERVIK HAVFISKE AS,Norway,9 Vessels,ERVIK HAVFISKE AS,https://magicport.ai/owners-managers/norway/ervik-havfiske-as,2025-09-08 20:02:13
6411,PELAGIA AS,Norway,8 Vessels,PELAGIA AS,https://magicport.ai/owners-managers/norway/pelagia-as,2025-09-08 20:02:13
6412,TIDEWATER REDERI AS,Norway,8 Vessels,TIDEWATER REDERI AS,https://magicport.ai/owners-managers/norway/tidewater-rederi-as,2025-09-08 20:02:13
6413,OSLO CARRIER AS,Norway,8 Vessels,OSLO CARRIER AS,https://magicport.ai/owners-managers/norway/oslo-carrier-as,2025-09-08 20:02:13
